url,type,missing_required,missing_recommended,deprecated_or_retired,self_serving_review,rich_result_eligible,notes
https://www.orangejelly.co.uk/licensees-guide/nobody-books-tables-anymore,BreadcrumbList,,,no,no,yes,
https://www.orangejelly.co.uk/licensees-guide/nobody-books-tables-anymore,ListItem,,,no,no,no,unknown type for this validator (no required/recommended table for 'ListItem')
https://www.orangejelly.co.uk/licensees-guide/nobody-books-tables-anymore,BlogPosting,,image,no,no,yes,
https://www.orangejelly.co.uk/licensees-guide/nobody-books-tables-anymore,Person,,,no,no,no,unknown type for this validator (no required/recommended table for 'Person')
https://www.orangejelly.co.uk/licensees-guide/nobody-books-tables-anymore,Organization,,url; sameAs; contactPoint,no,no,no,
https://www.orangejelly.co.uk/licensees-guide/nobody-books-tables-anymore,ImageObject,,,no,no,no,unknown type for this validator (no required/recommended table for 'ImageObject')
https://www.orangejelly.co.uk/licensees-guide/nobody-books-tables-anymore,WebPage,,,no,no,no,unknown type for this validator (no required/recommended table for 'WebPage')
https://www.orangejelly.co.uk/licensees-guide/nobody-books-tables-anymore,SpeakableSpecification,,,no,no,no,unknown type for this validator (no required/recommended table for 'SpeakableSpecification')
https://www.orangejelly.co.uk/licensees-guide/nobody-books-tables-anymore,Thing,,,no,no,no,unknown type for this validator (no required/recommended table for 'Thing')
https://www.orangejelly.co.uk/licensees-guide/nobody-books-tables-anymore,Thing,,,no,no,no,unknown type for this validator (no required/recommended table for 'Thing')
https://www.orangejelly.co.uk/licensees-guide/nobody-books-tables-anymore,Thing,,,no,no,no,unknown type for this validator (no required/recommended table for 'Thing')
https://www.orangejelly.co.uk/licensees-guide/nobody-books-tables-anymore,Thing,,,no,no,no,unknown type for this validator (no required/recommended table for 'Thing')
https://www.orangejelly.co.uk/licensees-guide/nobody-books-tables-anymore,FAQPage,,,yes,no,no,FAQ rich results are now limited to authoritative government/health sites (Aug 2023). Markup is still valid but most sites no longer earn a rich result.
https://www.orangejelly.co.uk/licensees-guide/nobody-books-tables-anymore,Question,,,no,no,no,unknown type for this validator (no required/recommended table for 'Question')
https://www.orangejelly.co.uk/licensees-guide/nobody-books-tables-anymore,Answer,,,no,no,no,unknown type for this validator (no required/recommended table for 'Answer')
https://www.orangejelly.co.uk/licensees-guide/nobody-books-tables-anymore,Question,,,no,no,no,unknown type for this validator (no required/recommended table for 'Question')
https://www.orangejelly.co.uk/licensees-guide/nobody-books-tables-anymore,Answer,,,no,no,no,unknown type for this validator (no required/recommended table for 'Answer')
https://www.orangejelly.co.uk/licensees-guide/nobody-books-tables-anymore,Question,,,no,no,no,unknown type for this validator (no required/recommended table for 'Question')
https://www.orangejelly.co.uk/licensees-guide/nobody-books-tables-anymore,Answer,,,no,no,no,unknown type for this validator (no required/recommended table for 'Answer')
https://www.orangejelly.co.uk/licensees-guide/nobody-books-tables-anymore,BreadcrumbList,,,no,no,yes,
https://www.orangejelly.co.uk/licensees-guide/nobody-books-tables-anymore,ListItem,,,no,no,no,unknown type for this validator (no required/recommended table for 'ListItem')
https://www.orangejelly.co.uk/licensees-guide/nobody-books-tables-anymore,ListItem,,,no,no,no,unknown type for this validator (no required/recommended table for 'ListItem')
https://www.orangejelly.co.uk/licensees-guide/nobody-books-tables-anymore,ListItem,,,no,no,no,unknown type for this validator (no required/recommended table for 'ListItem')
https://www.orangejelly.co.uk/licensees-guide/nobody-books-tables-anymore,BreadcrumbList,,,no,no,yes,
https://www.orangejelly.co.uk/licensees-guide/nobody-books-tables-anymore,ListItem,,,no,no,no,unknown type for this validator (no required/recommended table for 'ListItem')
https://www.orangejelly.co.uk/licensees-guide/nobody-books-tables-anymore,ListItem,,,no,no,no,unknown type for this validator (no required/recommended table for 'ListItem')
https://www.orangejelly.co.uk/licensees-guide/nobody-books-tables-anymore,ListItem,,,no,no,no,unknown type for this validator (no required/recommended table for 'ListItem')
https://www.orangejelly.co.uk/licensees-guide/oktoberfest-pub-guide,ProfessionalService,,,no,no,no,unknown type for this validator (no required/recommended table for 'ProfessionalService')
https://www.orangejelly.co.uk/licensees-guide/oktoberfest-pub-guide,ImageObject,,,no,no,no,unknown type for this validator (no required/recommended table for 'ImageObject')
https://www.orangejelly.co.uk/licensees-guide/oktoberfest-pub-guide,Person,,,no,no,no,unknown type for this validator (no required/recommended table for 'Person')
https://www.orangejelly.co.uk/licensees-guide/oktoberfest-pub-guide,ContactPoint,,,no,no,no,unknown type for this validator (no required/recommended table for 'ContactPoint')
https://www.orangejelly.co.uk/licensees-guide/oktoberfest-pub-guide,PostalAddress,,,no,no,no,unknown type for this validator (no required/recommended table for 'PostalAddress')
https://www.orangejelly.co.uk/licensees-guide/oktoberfest-pub-guide,GeoCoordinates,,,no,no,no,unknown type for this validator (no required/recommended table for 'GeoCoordinates')
https://www.orangejelly.co.uk/licensees-guide/oktoberfest-pub-guide,WebSite,,potentialAction,no,no,no,
https://www.orangejelly.co.uk/licensees-guide/oktoberfest-pub-guide,BreadcrumbList,,,no,no,yes,
https://www.orangejelly.co.uk/licensees-guide/oktoberfest-pub-guide,ListItem,,,no,no,no,unknown type for this validator (no required/recommended table for 'ListItem')
https://www.orangejelly.co.uk/licensees-guide/oktoberfest-pub-guide,BlogPosting,,image,no,no,yes,
https://www.orangejelly.co.uk/licensees-guide/oktoberfest-pub-guide,Person,,,no,no,no,unknown type for this validator (no required/recommended table for 'Person')
https://www.orangejelly.co.uk/licensees-guide/oktoberfest-pub-guide,Organization,,url; sameAs; contactPoint,no,no,no,
https://www.orangejelly.co.uk/licensees-guide/oktoberfest-pub-guide,ImageObject,,,no,no,no,unknown type for this validator (no required/recommended table for 'ImageObject')
https://www.orangejelly.co.uk/licensees-guide/oktoberfest-pub-guide,WebPage,,,no,no,no,unknown type for this validator (no required/recommended table for 'WebPage')
https://www.orangejelly.co.uk/licensees-guide/oktoberfest-pub-guide,SpeakableSpecification,,,no,no,no,unknown type for this validator (no required/recommended table for 'SpeakableSpecification')
https://www.orangejelly.co.uk/licensees-guide/oktoberfest-pub-guide,Thing,,,no,no,no,unknown type for this validator (no required/recommended table for 'Thing')
https://www.orangejelly.co.uk/licensees-guide/oktoberfest-pub-guide,Thing,,,no,no,no,unknown type for this validator (no required/recommended table for 'Thing')
https://www.orangejelly.co.uk/licensees-guide/oktoberfest-pub-guide,Thing,,,no,no,no,unknown type for this validator (no required/recommended table for 'Thing')
https://www.orangejelly.co.uk/licensees-guide/oktoberfest-pub-guide,Thing,,,no,no,no,unknown type for this validator (no required/recommended table for 'Thing')
https://www.orangejelly.co.uk/licensees-guide/oktoberfest-pub-guide,FAQPage,,,yes,no,no,FAQ rich results are now limited to authoritative government/health sites (Aug 2023). Markup is still valid but most sites no longer earn a rich result.
https://www.orangejelly.co.uk/licensees-guide/oktoberfest-pub-guide,Question,,,no,no,no,unknown type for this validator (no required/recommended table for 'Question')
https://www.orangejelly.co.uk/licensees-guide/oktoberfest-pub-guide,Answer,,,no,no,no,unknown type for this validator (no required/recommended table for 'Answer')
https://www.orangejelly.co.uk/licensees-guide/oktoberfest-pub-guide,Question,,,no,no,no,unknown type for this validator (no required/recommended table for 'Question')
https://www.orangejelly.co.uk/licensees-guide/oktoberfest-pub-guide,Answer,,,no,no,no,unknown type for this validator (no required/recommended table for 'Answer')
https://www.orangejelly.co.uk/licensees-guide/oktoberfest-pub-guide,Question,,,no,no,no,unknown type for this validator (no required/recommended table for 'Question')
https://www.orangejelly.co.uk/licensees-guide/oktoberfest-pub-guide,Answer,,,no,no,no,unknown type for this validator (no required/recommended table for 'Answer')
https://www.orangejelly.co.uk/licensees-guide/oktoberfest-pub-guide,Question,,,no,no,no,unknown type for this validator (no required/recommended table for 'Question')
https://www.orangejelly.co.uk/licensees-guide/oktoberfest-pub-guide,Answer,,,no,no,no,unknown type for this validator (no required/recommended table for 'Answer')
https://www.orangejelly.co.uk/licensees-guide/oktoberfest-pub-guide,BreadcrumbList,,,no,no,yes,
https://www.orangejelly.co.uk/licensees-guide/oktoberfest-pub-guide,ListItem,,,no,no,no,unknown type for this validator (no required/recommended table for 'ListItem')
